year,code,temp_change,CO2,cardio_deaths
1990,BFA,0.000575984,28331670.0,290.1407297
1991,BFA,0.000592695,27628508.0,247.5824808
1992,BFA,0.000609829,27003272.0,227.2452637
1994,BFA,0.00064536,27001368.0,303.3407524
1995,BFA,0.000664774,29626416.0,335.6013412
1996,BFA,0.000687231,35577572.0,317.3951567
1997,BFA,0.000709813,35444900.0,207.5714319
1990,KHM,0.001377741,65505068.0,200.5397551
1991,KHM,0.001397568,53986336.0,157.2605882
1992,KHM,0.00141919,47948624.0,226.3228044
1993,KHM,0.001444971,44388016.0,119.3503584
1994,KHM,0.001470482,40779584.0,54.48331144
1995,KHM,0.001500222,41309164.0,209.5297534
1996,KHM,0.00153013,39404250.0,112.7963877
1997,KHM,0.001560971,40480990.0,135.8109747
1999,KHM,0.001631022,48976990.0,21.06904733
2000,KHM,0.001664534,53076316.0,66.18900104
2001,KHM,0.001699013,53067184.0,227.1014152
2006,KHM,0.001865535,43967536.0,275.5179828
2007,KHM,0.00189661,42897390.0,281.5498006
2008,KHM,0.001924573,43012228.0,198.7516739
2009,KHM,0.00195751,53315236.0,253.9259293
2011,KHM,0.002026877,59293412.0,334.3539529
1990,CMR,0.001876717,53833560.0,105.3715197
1991,CMR,0.001925588,54528410.0,87.48892218
1992,CMR,0.001972173,51913064.0,90.64399508
1993,CMR,0.002016646,50921590.0,111.2657844
1994,CMR,0.002060574,53500870.0,123.5517586
1995,CMR,0.002106615,57636900.0,131.7105211
1996,CMR,0.002155779,61492510.0,131.1538342
1997,CMR,0.002203524,61705812.0,103.74595
1998,CMR,0.002254389,68246640.0,211.7677127
1999,CMR,0.002300599,65948476.0,181.8692985
2000,CMR,0.002342851,65574588.0,145.9575847
2001,CMR,0.002378448,61849380.0,169.8974904
2002,CMR,0.00240983,61498396.0,238.2671881
2003,CMR,0.002444049,65909508.0,188.2533295
2004,CMR,0.002470022,60414460.0,199.5779653
2005,CMR,0.002489523,60929740.0,308.587531
2006,CMR,0.002507875,61062692.0,265.5304981
2007,CMR,0.002526654,63226230.0,257.5572577
2008,CMR,0.00255256,75070130.0,224.3986516
2009,CMR,0.002583866,90435660.0,278.497995
2011,CMR,0.002632684,72919120.0,336.7346153
2012,CMR,0.002656892,69595920.0,274.8320884
2014,CMR,0.00271406,65770150.0,301.5731124
2017,CMR,0.002814217,70166830.0,339.306016
1990,CPV,5.99e-06,383623.78,0.161902038
1991,CPV,6.23e-06,396052.34,0.018858547
1992,CPV,6.49e-06,422089.2,0.013968325
1993,CPV,6.77e-06,415252.94,0.004672534
1994,CPV,7.05e-06,423259.25,0.004442388
1995,CPV,7.36e-06,463781.62,0.171528387
1996,CPV,7.67e-06,494960.5,0.022900489
1997,CPV,8e-06,493179.16,0.047595755
1998,CPV,8.34e-06,501625.78,0.147394305
1999,CPV,8.72e-06,561382.1,0.082073965
2000,CPV,9.12e-06,615577.4,0.017553336
2001,CPV,9.55e-06,661172.9,0.140692267
2002,CPV,9.99e-06,673912.25,0.020142984
2003,CPV,1.04e-05,692132.5,0.161405437
2004,CPV,1.08e-05,698013.3,0.105364331
2005,CPV,1.13e-05,739048.5,0.204770858
2006,CPV,1.17e-05,774199.1,0.361889744
2007,CPV,1.22e-05,823486.25,0.010592818
2008,CPV,1.26e-05,755909.75,0.101900853
2009,CPV,1.3e-05,802593.0,0.161570978
2010,CPV,1.35e-05,861958.75,0.227889245
2011,CPV,1.4e-05,1061527.5,0.111654271
2012,CPV,1.45e-05,880682.5,0.170091452
2013,CPV,1.48e-05,792514.6,0.110802418
2014,CPV,1.52e-05,774483.4,0.041371119
2015,CPV,1.56e-05,772537.8,0.16814287
2016,CPV,1.6e-05,788733.9,0.069862506
2017,CPV,1.64e-05,764367.6,0.164441609
2018,CPV,1.67e-05,789085.44,0.035405695
2019,CPV,1.71e-05,810626.25,0.11227066
2020,CPV,1.74e-05,774130.75,0.358199519
2021,CPV,1.78e-05,819855.5,0.167441983
2019,CAF,0.001226512,25632276.0,10.69626036
2020,CAF,0.001232713,27018604.0,14.07605177
2021,CAF,0.001242355,26044972.0,10.5165676
1990,TCD,0.000663616,22835334.0,289.7940097
1991,TCD,0.00068402,29447122.0,238.770282
1992,TCD,0.000705308,30938384.0,249.0359106
1993,TCD,0.000728646,31945760.0,264.8198371
1994,TCD,0.000757359,33610120.0,260.0428727
1995,TCD,0.000787425,35627084.0,294.2991625
1996,TCD,0.000823945,43675268.0,287.5768128
1997,TCD,0.000858903,42296150.0,240.5877784
1999,TCD,0.000935505,47027600.0,334.9193897
2000,TCD,0.00098081,56174780.0,303.9823681
1990,CHL,0.00270463,61843516.0,0.531448011
1991,CHL,0.0027298,59081120.0,0.485777186
1992,CHL,0.002755611,61755790.0,0.726246498
1993,CHL,0.002786069,67926310.0,0.807025144
1994,CHL,0.002818308,71112850.0,0.689585863
1995,CHL,0.002855385,76170440.0,0.951308463
1996,CHL,0.002897942,84006500.0,0.456862701
1997,CHL,0.002946025,95506490.0,0.862318681
1998,CHL,0.002993577,93685170.0,1.337750933
1999,CHL,0.003042824,98861310.0,0.562783203
2000,CHL,0.003088401,100684744.0,0.4027037
2001,CHL,0.003129212,97432140.0,0.644815625
2002,CHL,0.003168699,97277560.0,0.51692349
2003,CHL,0.003210201,100328296.0,0.630721163
2004,CHL,0.003254787,103864700.0,0.559604705
2005,CHL,0.003302089,106494160.0,0.585448946
2006,CHL,0.003351748,108821656.0,0.638005066
2007,CHL,0.003405607,118283110.0,0.375116008
2008,CHL,0.003462063,120719300.0,1.315090004
2009,CHL,0.003515796,114373480.0,0.469657544
2010,CHL,0.00356623,117755270.0,0.496582326
2011,CHL,0.003621204,123267580.0,0.490827019
2012,CHL,0.00367742,127471090.0,0.579524082
2013,CHL,0.003732001,127576100.0,1.138372251
2014,CHL,0.003781803,122323096.0,0.389123842
2015,CHL,0.003829286,125629496.0,0.946468513
2016,CHL,0.003876174,126994780.0,1.293475915
2017,CHL,0.003924137,127582030.0,2.810514286
2018,CHL,0.003972969,126958630.0,0.415968739
2019,CHL,0.00402314,132905090.0,2.204235108
2020,CHL,0.004066164,118985680.0,1.07551668
2021,CHL,0.004111805,125912320.0,0.68820971
1991,COK,1.56e-06,58108.117,0.018285152
2010,COK,2.23e-06,70261.94,0.096311248
2015,COK,2.42e-06,83748.26,0.127636241
2016,COK,2.44e-06,75891.2,0.107853618
2019,COK,2.51e-06,87773.51,0.043492397
1990,CRI,0.000959358,13507538.0,0.223249967
1991,CRI,0.000966885,13091744.0,0.2580618
1992,CRI,0.000974125,13064481.0,0.465037953
1993,CRI,0.000981468,14025719.0,0.054272993
1994,CRI,0.00098987,17373650.0,0.355065448
1997,CRI,0.001006632,12718253.0,0.1049906
1998,CRI,0.001011616,13145423.0,1.233007021
2001,CRI,0.001025237,14835796.0,0.339768379
2002,CRI,0.001030368,16192425.0,0.703834426
2003,CRI,0.001033901,13377581.0,0.351547038
2004,CRI,0.001036259,11238711.0,0.637520114
2005,CRI,0.001039043,12488480.0,0.734899784
2006,CRI,0.001041653,12657946.0,0.116523018
2007,CRI,0.001045539,14600718.0,0.243708398
2008,CRI,0.001051036,17085704.0,0.27842837
2009,CRI,0.001056867,17536636.0,0.200180242
2010,CRI,0.001061195,14328459.0,1.502089401
2011,CRI,0.001065223,13326725.0,0.383647763
2012,CRI,0.001070031,15221027.0,0.161509316
2013,CRI,0.001074977,15379721.0,0.720062467
2014,CRI,0.001080658,15765502.0,1.334456464
2015,CRI,0.001087407,16439713.0,1.942265014
2016,CRI,0.001094099,15591818.0,1.903259007
2017,CRI,0.001101502,16377627.0,0.094145686
2018,CRI,0.001109088,16398190.0,0.140805349
2019,CRI,0.001116777,15999349.0,1.11415193
2020,CRI,0.001123411,14509718.0,1.418412803
2021,CRI,0.001130076,15008102.0,0.210945008
1998,CIV,0.003706862,135629120.0,39.49950937
2005,CIV,0.004088718,101160136.0,5.856339757
2007,CIV,0.004185551,89958760.0,33.13955069
2010,CIV,0.004310964,78199970.0,49.49676861
2012,CIV,0.004406505,100539410.0,7.550150775
2013,CIV,0.004458456,97199320.0,37.88564191
2015,CIV,0.004553916,89831110.0,24.92219082
2016,CIV,0.00460351,93429840.0,118.2446577
2017,CIV,0.00465159,93301800.0,69.41807364
2018,CIV,0.004696335,86783200.0,37.90363414
2019,CIV,0.004739585,84312530.0,80.50064447
2020,CIV,0.004782295,83432536.0,130.0600304
2021,CIV,0.004825056,83937790.0,91.3445967
1990,HRV,0.000715734,30780728.0,40.00630177
1991,HRV,0.000728431,28951004.0,48.03471878
1992,HRV,0.000738543,24638554.0,79.69241036
1993,HRV,0.000748456,24394718.0,64.11374913
1994,HRV,0.000757718,24810728.0,92.20880232
1995,HRV,0.000764827,20754640.0,45.87746299
1996,HRV,0.000771477,20571232.0,32.82174599
1997,HRV,0.000780306,25837974.0,36.34587227
1998,HRV,0.000788953,25923558.0,75.81105244
1999,HRV,0.000794971,19468680.0,43.33629114
2000,HRV,0.000800318,17941160.0,79.19536897
2001,HRV,0.000806348,18580968.0,65.95415315
2002,HRV,0.000812629,19580726.0,55.01304989
2003,HRV,0.000819927,21152672.0,132.661727
2004,HRV,0.000828259,22296868.0,39.72950414
2005,HRV,0.000836138,22398808.0,43.81311716
2006,HRV,0.000845211,23541168.0,63.45539477
2007,HRV,0.000856883,28556282.0,89.56630975
2008,HRV,0.000866901,26100842.0,74.04710751
2009,HRV,0.000876449,24009462.0,69.99867597
2010,HRV,0.000885446,23517460.0,66.39733692
2011,HRV,0.000894628,23489630.0,83.36597622
2012,HRV,0.000905758,27858346.0,123.018261
2013,HRV,0.000914614,23272844.0,81.19298183
2014,HRV,0.000923424,22369224.0,34.69084564
2015,HRV,0.000932719,22789176.0,110.9344434
2016,HRV,0.000941788,22016874.0,59.28012302
2017,HRV,0.000951381,23042780.0,100.9060125
2018,HRV,0.000960039,21351972.0,73.09966669
2019,HRV,0.000968374,21345614.0,79.67986155
2020,HRV,0.000976162,20364554.0,57.76245799
2021,HRV,0.000983468,20792690.0,98.62307639
1990,CUB,0.00258442,74714650.0,71.39296755
1991,CUB,0.002613138,72614810.0,57.25877086
1992,CUB,0.002636314,58724084.0,36.70324117
1993,CUB,0.002654431,53056616.0,64.21528441
1994,CUB,0.002673909,53944740.0,53.28936944
1995,CUB,0.002691163,50794700.0,74.67059054
1996,CUB,0.002713202,59056916.0,68.95218622
1997,CUB,0.002732913,53573956.0,141.3990504
1998,CUB,0.002751475,52595412.0,273.6713212
1999,CUB,0.002768556,49659310.0,51.80087107
2000,CUB,0.002790286,59338584.0,68.81951597
2001,CUB,0.00280852,52065896.0,81.74557606
2002,CUB,0.002824338,47768884.0,56.71834319
2003,CUB,0.002839792,46852140.0,94.87012934
2004,CUB,0.002854919,48916960.0,86.77293571
2005,CUB,0.002867419,46088460.0,89.56042456
2006,CUB,0.002879743,44173264.0,75.15133917
2007,CUB,0.002891751,42708344.0,73.49427491
2008,CUB,0.002904345,43052692.0,90.71571764
2009,CUB,0.002916839,42134424.0,127.2495458
2010,CUB,0.00293124,47385984.0,126.5278651
2011,CUB,0.002942712,38901852.0,76.44550852
2012,CUB,0.002955574,42225412.0,68.59662773
2013,CUB,0.00296947,39631190.0,52.23430417
2014,CUB,0.0029818,39139950.0,89.46229341
2015,CUB,0.002993919,39199200.0,139.3349136
2016,CUB,0.003006757,43966496.0,136.2739863
2017,CUB,0.003016494,38248984.0,150.8087565
2018,CUB,0.003026323,36507630.0,97.66262673
2019,CUB,0.003036327,36401584.0,172.3350892
2020,CUB,0.003044693,34868380.0,200.1364876
2021,CUB,0.003052726,33993068.0,131.1503121
1990,CYP,7.52e-05,3935368.2,19.68223115
1991,CYP,7.72e-05,4510057.0,17.33789913
1992,CYP,7.95e-05,4958793.5,15.12701048
1993,CYP,8.19e-05,5328213.5,25.19636506
1994,CYP,8.45e-05,5484071.0,30.44084946
1995,CYP,8.72e-05,5471175.5,26.07237605
1996,CYP,9e-05,5872372.5,27.27604772
1997,CYP,9.3e-05,6149579.5,22.560266
1998,CYP,9.61e-05,6338424.0,46.44489245
1999,CYP,9.93e-05,6816136.5,34.1285387
2000,CYP,0.000102683,7041848.5,41.65619956
2001,CYP,0.000106005,6906219.5,34.83377129
2002,CYP,0.000109793,7921678.0,35.34453583
2003,CYP,0.000113711,8288047.5,32.36537495
2004,CYP,0.000117802,8753305.0,21.93036862
2005,CYP,0.000121701,8405376.0,22.3627953
2006,CYP,0.000125661,8601251.0,25.30784535
2007,CYP,0.000129688,8773388.0,34.2124655
2008,CYP,0.000133869,9128264.0,33.00570147
2009,CYP,0.00013776,8505836.0,28.66316226
2010,CYP,0.000142112,8397676.0,36.82570677
2011,CYP,0.000146252,8025463.0,28.26633299
2012,CYP,0.000149979,7344999.0,37.13070408
2013,CYP,0.000153301,6651848.5,24.82463396
2014,CYP,0.000157109,7860227.0,23.57561465
2015,CYP,0.000160693,7347540.0,27.10443004
2016,CYP,0.000164724,8331289.0,32.22400183
2017,CYP,0.000168772,8320521.5,37.38068067
2018,CYP,0.000172711,8102107.5,34.31171735
2019,CYP,0.000176684,8168463.0,33.36271353
2020,CYP,0.000180619,8046324.5,36.31546995
2021,CYP,0.000184564,8090982.0,37.45387058
1990,CZE,0.00455239,182878140.0,22.25180835
1991,CZE,0.004615421,164028980.0,20.03596754
1992,CZE,0.004673434,158770080.0,49.83255936
1993,CZE,0.004727714,152379740.0,18.37564049
1994,CZE,0.004775685,143882610.0,56.66138814
1995,CZE,0.004821147,142045570.0,26.76565891
1996,CZE,0.004868047,145960260.0,11.29822835
1997,CZE,0.004911108,141397550.0,16.46690331
1998,CZE,0.004951094,135533780.0,27.64023586
1999,CZE,0.004983894,125811700.0,15.56151363
2000,CZE,0.005023661,137090540.0,26.74330316
2001,CZE,0.005063017,136727280.0,16.74353463
2002,CZE,0.005099355,131573550.0,23.36592242
2003,CZE,0.005136794,134512380.0,47.16966588
2004,CZE,0.00517386,134616370.0,18.40247132
2005,CZE,0.005208858,130718136.0,21.36779946
2006,CZE,0.005244485,131596820.0,39.2254534
2007,CZE,0.005280451,133576130.0,36.42726646
2008,CZE,0.00531433,127979680.0,25.95169344
2009,CZE,0.005345388,119567950.0,22.52713547
2010,CZE,0.005380455,122567820.0,33.0940341
2011,CZE,0.005417222,120218120.0,24.50017701
2012,CZE,0.005453926,111880750.0,43.51338716
2013,CZE,0.005489285,107074104.0,45.06016569
2014,CZE,0.0055259,104375140.0,27.22536378
2015,CZE,0.005564472,106544640.0,80.92052168
2016,CZE,0.005603979,109433420.0,29.03314645
2017,CZE,0.00564512,111363560.0,37.63601949
2018,CZE,0.005687442,110807420.0,59.97570182
2019,CZE,0.005729654,107511700.0,50.60260246
2020,CZE,0.005766918,98827720.0,26.08738423
2021,CZE,0.00580663,104638344.0,26.76328659
1990,DNK,0.002147968,70371416.0,2.315062058
1991,DNK,0.002179925,80944240.0,2.977729585
1992,DNK,0.002208868,75099090.0,4.038081007
1993,DNK,0.002238147,76409400.0,0.23558962
1994,DNK,0.002269039,81190170.0,9.656054344
1995,DNK,0.002298621,77874550.0,5.41105811
1996,DNK,0.002333986,91066810.0,2.073366602
1997,DNK,0.00236496,81453700.0,7.52675507
1998,DNK,0.002393198,76280990.0,0.184921605
1999,DNK,0.002419864,73585464.0,1.993168707
2000,DNK,0.002445221,70571170.0,0.80923501
2001,DNK,0.002471778,71756630.0,2.023479681
2002,DNK,0.002497928,70648060.0,3.440069201
2003,DNK,0.002526465,76190630.0,2.40612351
2004,DNK,0.002553592,72299980.0,1.065121266
2005,DNK,0.002579161,68286090.0,0.744390054
2006,DNK,0.00260811,75228210.0,2.720769727
2007,DNK,0.002635693,71267710.0,0.665740667
2008,DNK,0.002661953,67721240.0,0.777150672
2009,DNK,0.00268648,64850324.0,0.658045314
2010,DNK,0.002712723,67977180.0,1.307347794
2011,DNK,0.002734835,60640164.0,0.117585908
2012,DNK,0.002754857,56537144.0,0.310940795
2013,DNK,0.002775349,58761380.0,0.370365399
2014,DNK,0.002793904,53661780.0,1.297514887
2015,DNK,0.002811527,51282550.0,0.245328498
2016,DNK,0.002830026,53150028.0,0.389416843
2017,DNK,0.002847256,50565068.0,0.014732711
2018,DNK,0.002864467,50192864.0,2.231278945
2019,DNK,0.002880103,46582204.0,0.750904129
2020,DNK,0.002894648,44040936.0,0.804809724
2021,DNK,0.002908849,45039804.0,0.713904043
1990,DJI,2.44e-05,1325111.2,24.69261716
1991,DJI,2.58e-05,1340318.5,20.87937782
1992,DJI,2.71e-05,1352140.8,17.49608652
1993,DJI,2.85e-05,1368080.1,25.51731273
1994,DJI,2.99e-05,1364419.8,18.96344132
1995,DJI,3.13e-05,1423171.4,20.5537185
1996,DJI,3.27e-05,1429687.9,20.750785
1997,DJI,3.41e-05,1464528.2,27.5716052
1998,DJI,3.54e-05,1544551.0,28.33517008
1999,DJI,3.68e-05,1589991.2,30.11522509
2000,DJI,3.82e-05,1556991.2,28.42116631
2001,DJI,3.95e-05,1530536.2,29.63438873
2002,DJI,4.09e-05,1543443.6,35.91515926
2003,DJI,4.22e-05,1584936.0,31.67621752
2004,DJI,4.35e-05,1599437.6,42.92950843
2005,DJI,4.48e-05,1634534.0,40.51274372
2006,DJI,4.61e-05,1660372.6,39.5656515
2007,DJI,4.74e-05,1734142.0,39.53740863
2008,DJI,4.86e-05,1803321.9,44.33401802
2009,DJI,4.97e-05,1741542.9,48.72443762
2010,DJI,5.07e-05,1824950.9,42.75369632
2011,DJI,5.18e-05,1801929.9,45.55319213
2012,DJI,5.28e-05,1846004.9,48.91371053
2013,DJI,5.39e-05,1939294.2,51.95920619
2014,DJI,5.49e-05,1793904.0,48.85621672
2015,DJI,5.59e-05,1844249.9,70.34439443
2016,DJI,5.69e-05,1848851.0,72.33867214
2017,DJI,5.8e-05,1888190.4,83.93783808
2018,DJI,5.9e-05,1932462.9,71.66414361
2019,DJI,6e-05,1947679.2,74.44278739
2020,DJI,6.09e-05,1896565.5,78.90097035
2021,DJI,6.19e-05,1991329.2,83.96957795
1998,DMA,6.17e-06,290371.16,0.057257875
2005,DMA,7.04e-06,219766.27,0.101017038
2006,DMA,7.17e-06,271971.3,0.004604726
2009,DMA,7.46e-06,221106.92,0.016945516
2010,DMA,7.56e-06,233253.69,0.098186697
2019,DMA,8.35e-06,206173.83,0.00922733
2020,DMA,8.43e-06,196925.75,0.020024912
2001,DOM,0.001005026,30716992.0,0.069323901
2005,DOM,0.001059114,28007264.0,8.287185198
2006,DOM,0.001073672,29897048.0,7.426155586
2007,DOM,0.001089839,31218820.0,6.055404912
2008,DOM,0.001107056,32449992.0,9.277497852
2009,DOM,0.00112416,31934012.0,9.961987233
2010,DOM,0.001142416,32962014.0,13.18468552
2011,DOM,0.001160188,32508718.0,5.73656729
2012,DOM,0.001178775,33067804.0,10.61458886
2013,DOM,0.001197265,33530166.0,8.519975136
2014,DOM,0.001216489,34417190.0,14.53146509
2015,DOM,0.001236735,36686268.0,39.33512476
2016,DOM,0.001257631,38556000.0,16.31864984
2017,DOM,0.001278489,38336616.0,20.7650778
2018,DOM,0.001300288,40127816.0,14.86516658
2019,DOM,0.001324201,42629530.0,29.22465792
2020,DOM,0.001346467,37945764.0,44.27143135
2021,DOM,0.001368604,38457028.0,15.52462373
2008,TLS,0.00015045,7035366.0,0.012861956
2009,TLS,0.000157912,6049119.0,0.018136773
2011,TLS,0.000173262,7375305.0,0.079131398
2012,TLS,0.00018141,7078882.5,0.264701933
2014,TLS,0.000194561,5571895.5,0.069077998
2015,TLS,0.000200208,5557056.0,0.543331617
2016,TLS,0.000205009,5073855.5,0.79388318
2017,TLS,0.000209725,5463347.0,0.445126873
2018,TLS,0.000214346,5214325.5,0.814818355
2019,TLS,0.000218955,5217052.5,1.661801905
2020,TLS,0.000222973,5150211.0,1.48730018
2021,TLS,0.000226534,4980636.5,0.686677771
1990,ERI,0.000173151,4645213.0,63.23581223
1991,ERI,0.000175449,4824007.5,63.40752637
1992,ERI,0.000177871,4580655.0,44.85241424
1993,ERI,0.000179102,3603821.5,50.33031233
1994,ERI,0.000180888,4597053.0,54.90127111
1995,ERI,0.000182734,4321533.5,61.60032431
1996,ERI,0.000185626,5422015.0,56.60948044
1997,ERI,0.000190166,7897427.5,59.76226679
1998,ERI,0.000194022,6758978.0,77.97055226
1999,ERI,0.000198506,7895592.0,63.99392129
2000,ERI,0.000202988,7447299.0,62.90795525
2001,ERI,0.000206876,6839917.0,67.42896827
2002,ERI,0.000210953,7393723.0,74.64721052
2003,ERI,0.000215017,7291796.5,77.84259279
2004,ERI,0.000219448,7628997.0,79.38993643
2005,ERI,0.000224112,8440196.0,72.54828077
2006,ERI,0.000227949,7462496.0,73.89961513
2007,ERI,0.000232457,7575203.0,77.25470603
2008,ERI,0.000237021,7679715.0,78.03592241
2009,ERI,0.000241297,7502559.0,102.5519609
2010,ERI,0.000245259,7277588.0,107.3234242
2011,ERI,0.000249514,7473779.0,88.89022724
2012,ERI,0.000253601,7488812.0,101.0104234
2013,ERI,0.000258593,7499004.0,106.7094548
2014,ERI,0.000263666,7825300.5,96.44930621
2015,ERI,0.000269109,8675851.0,137.6912789
2016,ERI,0.000274285,9257450.0,135.9642706
2017,ERI,0.00027881,9335892.0,140.7153164
2018,ERI,0.000283639,9523886.0,127.7238652
2019,ERI,0.000288421,9735585.0,126.2185382
2020,ERI,0.000293108,9902391.0,131.0587734
2021,ERI,0.000298226,10034484.0,154.9038083
1999,EST,0.000945293,18096720.0,0.148823162
2001,EST,0.000955256,16229747.0,0.346907682
2002,EST,0.000961198,18298056.0,0.380275941
2003,EST,0.000967209,18561802.0,1.238376924
2004,EST,0.000974611,21649108.0,0.120651539
2005,EST,0.000981125,19966168.0,0.165412221
2006,EST,0.000987121,19133674.0,1.048257311
2007,EST,0.000994974,22774178.0,0.531629831
2008,EST,0.001002332,21216758.0,0.03683124
2009,EST,0.001008424,18565226.0,0.066971828
2010,EST,0.001016356,22881160.0,3.905167165
2011,EST,0.001024571,23202322.0,1.836269916
2012,EST,0.001033563,22923224.0,0.605042234
2013,EST,0.001044056,24878826.0,0.706275159
2014,EST,0.001055271,24742060.0,1.906813514
2015,EST,0.001065462,22066036.0,0.136824033
2016,EST,0.001075579,22997320.0,0.307564464
2017,EST,0.001086915,24996614.0,0.03314201
2018,EST,0.00109767,24108878.0,2.838339027
2019,EST,0.001105849,18523656.0,0.522549209
2020,EST,0.001112334,15178643.0,0.242770531
2021,EST,0.001119186,16486025.0,3.068670262
1990,SWZ,0.000116081,2933000.0,0.354194952
1991,SWZ,0.00011788,2886355.8,0.912809981
1992,SWZ,0.000119554,2775588.2,2.407857292
1993,SWZ,0.000120868,2596994.2,1.07648697
1994,SWZ,0.000122259,2559183.0,0.530374677
1995,SWZ,0.000123627,2574272.0,0.630455049
1996,SWZ,0.000124887,2603871.0,0.582689557
1997,SWZ,0.000126199,2530593.5,0.702030549
1998,SWZ,0.000127132,2400705.8,0.813757623
1999,SWZ,0.000128183,2479451.0,0.45791146
2000,SWZ,0.000129057,2538614.8,0.142815942
2001,SWZ,0.000129701,2225659.2,0.492836298
2002,SWZ,0.000130506,2227801.0,1.135428873
2003,SWZ,0.000131393,2304387.2,3.156581199
2004,SWZ,0.000132396,2375759.0,1.552257977
2005,SWZ,0.000133255,2258627.2,1.542017595
2006,SWZ,0.000133912,2212719.8,1.088594912
2007,SWZ,0.000134727,2263211.0,1.423338848
2008,SWZ,0.000135394,2142633.5,0.740743547
2009,SWZ,0.000135819,2012717.5,1.575598768
2010,SWZ,0.000135865,1835072.1,1.945411258
2011,SWZ,0.000135489,1748022.9,1.370423708
2012,SWZ,0.000135116,1771081.2,0.934776919
2013,SWZ,0.000135066,1734004.4,1.035355928
2014,SWZ,0.000134891,1748243.8,0.782280917
2015,SWZ,0.000134635,1681190.6,3.242058737
2016,SWZ,0.000134347,1759664.2,3.782801371
2017,SWZ,0.000133992,1763235.1,1.125840213
2018,SWZ,0.000133783,1761610.4,1.68418294
2019,SWZ,0.000133193,1697722.5,2.119906971
2020,SWZ,0.000132674,1526215.8,2.697597355
2021,SWZ,0.000132299,1608411.8,1.376763675
1990,ETH,0.004286925,76559490.0,88.71216721
1991,ETH,0.004324702,77666660.0,84.45779153
1992,ETH,0.004368447,83855900.0,82.99930665
1993,ETH,0.004403862,82901760.0,79.03506631
1994,ETH,0.004441388,80227064.0,103.7993267
1995,ETH,0.004481444,80940770.0,100.7159428
1996,ETH,0.004529501,90095040.0,80.78031727
1997,ETH,0.004579761,91493200.0,108.9608363
1998,ETH,0.004641249,101595910.0,150.4964598
1999,ETH,0.004700862,98976456.0,107.6746498
2000,ETH,0.004756576,99116110.0,87.00429096
2001,ETH,0.004820033,106564380.0,93.71595822
2002,ETH,0.004917767,164455620.0,110.3437557
2003,ETH,0.005024861,193183380.0,91.58744638
2004,ETH,0.005134603,190702510.0,88.0798662
2005,ETH,0.005247974,196577730.0,98.48309055
2006,ETH,0.005368206,207846600.0,52.65619802
2007,ETH,0.005499965,202149550.0,83.07592718
2008,ETH,0.005637819,205044670.0,66.7284034
2009,ETH,0.005778891,212041820.0,105.5947301
2011,ETH,0.006066103,207903790.0,80.63258103
2012,ETH,0.006208868,210612050.0,78.83929549
2013,ETH,0.006365368,214307710.0,83.72200046
2015,FJI,0.000151942,2933643.5,0.186311179
2016,FJI,0.000152167,2502775.5,0.568518088
2018,FJI,0.000152822,2549276.0,0.093460798
2019,FJI,0.000153314,2569765.0,0.063000029
2020,FJI,0.000153515,2140183.8,0.225776777
2021,FJI,0.000153609,2132002.0,0.132899486
1990,FIN,0.002496093,90165170.0,0.066065505
1991,FIN,0.002532819,86417336.0,0.216515832
1992,FIN,0.002567335,83690696.0,0.294147622
1993,FIN,0.002603464,87789896.0,0.11724439
1994,FIN,0.002642403,92972500.0,1.501768904
1995,FIN,0.002680193,88569864.0,0.514230322
1996,FIN,0.00271833,93606920.0,0.178425124
1997,FIN,0.002756988,94463490.0,1.443975958
1998,FIN,0.002792109,91910340.0,0.181343912
1999,FIN,0.002830402,94838184.0,1.604313277
2000,FIN,0.002866906,93214000.0,0.443070054
2001,FIN,0.002906522,100185600.0,1.051659852
2002,FIN,0.002947298,103814590.0,1.208661359
2003,FIN,0.002993356,114029970.0,2.938321152
2004,FIN,0.003043389,115178410.0,0.468082095
2005,FIN,0.003083223,101295110.0,0.842738606
2006,FIN,0.003132977,114856520.0,1.395337435
2007,FIN,0.003172526,109738260.0,0.76250338
2008,FIN,0.003208691,102206810.0,0.171548625
2009,FIN,0.003241679,96519740.0,0.391961439
2010,FIN,0.003274947,105670056.0,5.615510946
2011,FIN,0.003304163,97301010.0,2.858142094
2012,FIN,0.003335463,93748390.0,0.371231521
2013,FIN,0.003364644,92805180.0,0.968172849
2014,FIN,0.003389795,87745970.0,3.282595564
2015,FIN,0.003412751,83305020.0,0.207515626
2016,FIN,0.003433554,84287930.0,0.357087523
2017,FIN,0.003454372,83042856.0,0.083635761
2018,FIN,0.003477146,84315620.0,5.085117281
2019,FIN,0.003494616,81077930.0,1.479788902
2020,FIN,0.003509198,74454030.0,1.02717419
2021,FIN,0.003521378,74506690.0,4.494793326
1990,GMB,5.74e-05,1526135.5,8.626588446
1991,GMB,5.8e-05,1261822.4,8.16427688
1992,GMB,5.87e-05,1257012.5,7.548288696
1993,GMB,5.97e-05,1960560.5,11.660926
1994,GMB,6.08e-05,2004914.6,12.59165915
1995,GMB,6.19e-05,2208174.2,14.97999528
1996,GMB,6.32e-05,2381258.5,13.87746183
1997,GMB,6.43e-05,2201380.0,12.36722226
1998,GMB,6.61e-05,3587833.8,24.2173495
1999,GMB,6.79e-05,3610339.0,11.47813679
2000,GMB,6.97e-05,3426790.8,16.37506953
